"user_id"	"account"	"open_id"	"open_token"	"phone"	"password"	"photo"	"nick_name"	"add_date"	"edit_date"	"is_delete"	"remark"	"ip"	"parent_id"	"path"	"level"	"type"	"promotion_code"	"finance_id"	"finance_name"	"wechat_business_card"	"payment_password"	"promotion_poster"
"620928814851035140"	"91062007199"	""	""	"91062007199"	"0de3676b6bde51ccb34595ff159af9f2"	"91062007199"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814851035139"	"620928814851035139,620928814846840840,620928814838452224,"	""	"0"	"4a4a2c94-f27f-491c-adae-649301aba9ec"	""	""	""	""	""
"620928814851035141"	"88292966853"	""	""	"88292966853"	"ce6a7bfc43b88cb3cb5ae63ac65157c1"	"88292966853"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814851035139"	"620928814851035139,620928814846840840,620928814838452224,"	""	"0"	"9e573fe4-a4ea-41f7-a210-e462d320de4b"	""	""	""	""	""
"620928814851035142"	"22561895821"	""	""	"22561895821"	"5f235fc0cdbe91ef077dfea9a576de43"	"22561895821"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814846840840"	"620928814846840840,620928814838452224,"	""	"0"	"6074402b-f59a-401a-9ae1-3f1c73005462"	""	""	""	""	""
"620928814851035143"	"05039248247"	""	""	"05039248247"	"9c09cc03f2a2cfe1b335b5b028b5e876"	"05039248247"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814851035142"	"620928814851035142,620928814846840840,620928814838452224,"	""	"0"	"88d0cc7e-460f-4d40-89c5-5c91bd04682a"	""	""	""	""	""
"620928814851035144"	"52803078266"	""	""	"52803078266"	"a39b970f5fe0a9cbb45165be6ad21660"	"52803078266"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814846840840"	"620928814846840840,620928814838452224,"	""	"0"	"383cb8c9-877b-40e2-bc4d-43f337174333"	""	""	""	""	""
"620928814851035145"	"53561690225"	""	""	"53561690225"	"8448619ea6f7e6309cbff89f8c9ad9f1"	"53561690225"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814851035144"	"620928814851035144,620928814846840840,620928814838452224,"	""	"0"	"1effb9b0-efb3-42fe-a358-d1d252cdc1cc"	""	""	""	""	""
"620928814851035146"	"25008186333"	""	""	"25008186333"	"90737f478673894fce27957b319b32be"	"25008186333"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814851035144"	"620928814851035144,620928814846840840,620928814838452224,"	""	"0"	"bd4bbfa8-e428-442c-acf7-3934089e3d31"	""	""	""	""	""
"620928814855229440"	"60971624581"	""	""	"60971624581"	"4d91c6708c9b2ac238d6a750eec88059"	"60971624581"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814846840840"	"620928814846840840,620928814838452224,"	""	"0"	"562f2549-9aa4-40ee-bb41-f8e1bbba9e36"	""	""	""	""	""
"620928814855229441"	"90069005197"	""	""	"90069005197"	"7932b03802710804c84b03717398a037"	"90069005197"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814855229440"	"620928814855229440,620928814846840840,620928814838452224,"	""	"0"	"05528bab-fc7e-4966-9703-81d3b59d1a4b"	""	""	""	""	""
"620928814855229442"	"21106209158"	""	""	"21106209158"	"36c076688e5b6f8e5bdccec078b463ee"	"21106209158"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814846840840"	"620928814846840840,620928814838452224,"	""	"0"	"51ac09d8-ccab-4d94-8501-3eceb349ae8e"	""	""	""	""	""
"620928814855229443"	"20246832472"	""	""	"20246832472"	"1a58f39a1eba5fe6e43031e29929eff3"	"20246832472"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814855229442"	"620928814855229442,620928814846840840,620928814838452224,"	""	"0"	"feabe1a1-a075-40d1-97c8-e27beaee9077"	""	""	""	""	""
"620928814855229444"	"52973242773"	""	""	"52973242773"	"eaaa06b7039a5b720c7a134921f6d291"	"52973242773"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814855229442"	"620928814855229442,620928814846840840,620928814838452224,"	""	"0"	"2daab347-6007-4b67-90d1-e601ca6f0717"	""	""	""	""	""
"620928814855229445"	"39380540259"	""	""	"39380540259"	"63f4066be899288e7033b2d43aca0020"	"39380540259"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814846840840"	"620928814846840840,620928814838452224,"	""	"0"	"9a96c7d6-0ce0-4a0f-8aa9-aa7dd161703d"	""	""	""	""	""
"620928814855229446"	"68071280929"	""	""	"68071280929"	"96108fd09f4960e1ed167237241c69b1"	"68071280929"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814855229445"	"620928814855229445,620928814846840840,620928814838452224,"	""	"0"	"bd798f48-1744-4f50-9aa2-3a295d53a402"	""	""	""	""	""
"620928814855229447"	"54018297754"	""	""	"54018297754"	"4262f22aaa07ae90217bfbd2d8dd2be7"	"54018297754"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814846840840"	"620928814846840840,620928814838452224,"	""	"0"	"0a9363dc-5117-446b-92d9-911207c0b3bd"	""	""	""	""	""
"620928814855229448"	"90302222004"	""	""	"90302222004"	"ae7b331b86fd38cda401a4d128752351"	"90302222004"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814855229447"	"620928814855229447,620928814846840840,620928814838452224,"	""	"0"	"b04c23c3-bb93-41c8-b603-064b2488f90d"	""	""	""	""	""
"620928814855229449"	"76442294551"	""	""	"76442294551"	"a980889cf76a886e1df6cb4d006128e2"	"76442294551"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814855229447"	"620928814855229447,620928814846840840,620928814838452224,"	""	"0"	"3609140e-4f74-4589-bb9d-1ae59c4bc0d6"	""	""	""	""	""
"620928814859423744"	"92710114605"	""	""	"92710114605"	"c8335797f232eb0c65931fe2facddf82"	"92710114605"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814846840840"	"620928814846840840,620928814838452224,"	""	"0"	"b522240d-02ee-4cb0-895b-a3bf0175db1d"	""	""	""	""	""
"620928814859423745"	"88182360175"	""	""	"88182360175"	"b42f119e1d4075573b24329902f9f5d1"	"88182360175"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814859423744"	"620928814859423744,620928814846840840,620928814838452224,"	""	"0"	"c03c6d6b-5ff1-4944-8a34-1d78f6c72b37"	""	""	""	""	""
"620928814859423746"	"08237813952"	""	""	"08237813952"	"d466bec036d2801a6fa5708fb8c3d000"	"08237813952"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814846840840"	"620928814846840840,620928814838452224,"	""	"0"	"64d3cd0c-d988-4443-b4f4-ff79b59ef050"	""	""	""	""	""
"620928814859423747"	"63660914347"	""	""	"63660914347"	"b4467ffd015573979d48f9fcf5a432d2"	"63660914347"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814859423746"	"620928814859423746,620928814846840840,620928814838452224,"	""	"0"	"9479ed0d-f1fd-40c2-90eb-79c36df8d72d"	""	""	""	""	""
"620928814859423748"	"19513811037"	""	""	"19513811037"	"7a55ff9a00b6da365e62736995d63f8c"	"19513811037"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814859423746"	"620928814859423746,620928814846840840,620928814838452224,"	""	"0"	"799f5f84-16b0-4e17-9b01-f1bead5b5dce"	""	""	""	""	""
"620928814859423749"	"90654393601"	""	""	"90654393601"	"e7f5987dcf26ad500fd5f45a1e51ba83"	"90654393601"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814846840840"	"620928814846840840,620928814838452224,"	""	"0"	"9d0c6ea3-b38b-484e-9238-65cc4169e998"	""	""	""	""	""
"620928814859423750"	"14738891089"	""	""	"14738891089"	"1611660faf65dbafe359f113ecc9cfd3"	"14738891089"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814859423749"	"620928814859423749,620928814846840840,620928814838452224,"	""	"0"	"d4269670-e7a1-4a38-8fc0-e459c35d6009"	""	""	""	""	""
"620928814859423751"	"00407723801"	""	""	"00407723801"	"fd90bb4d2a7a2b7ea204f5ec178f962a"	"00407723801"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814846840840"	"620928814846840840,620928814838452224,"	""	"0"	"e07604fb-92fe-4f91-bc7b-5c9c305ab2ea"	""	""	""	""	""
"620928814859423752"	"52649552801"	""	""	"52649552801"	"47e2996884dd5c0fb40c44ca9a59acd9"	"52649552801"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814859423751"	"620928814859423751,620928814846840840,620928814838452224,"	""	"0"	"d765f5eb-59f3-4b9d-8d2d-644843d759d8"	""	""	""	""	""
"620928814863618048"	"28744028131"	""	""	"28744028131"	"9434a140b4af54cf518009188483df66"	"28744028131"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814859423751"	"620928814859423751,620928814846840840,620928814838452224,"	""	"0"	"b1fc5c96-4b9b-4185-b72f-9c00b17d8d34"	""	""	""	""	""
"620928814863618049"	"36720837027"	""	""	"36720837027"	"deb433f76faf97063c9075fe6155fa71"	"36720837027"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814846840840"	"620928814846840840,620928814838452224,"	""	"0"	"93a5e095-6f92-4bc8-855c-6391a31bccd7"	""	""	""	""	""
"620928814863618050"	"65706839811"	""	""	"65706839811"	"06a0eee3883a83303012e9965601d6e0"	"65706839811"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814863618049"	"620928814863618049,620928814846840840,620928814838452224,"	""	"0"	"877b5601-579b-49e1-a984-1c73415c9dd7"	""	""	""	""	""
"620928814863618051"	"55411589616"	""	""	"55411589616"	"01ceea73357823a6c47669acbb255bce"	"55411589616"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814846840840"	"620928814846840840,620928814838452224,"	""	"0"	"b1d68b03-684e-45c1-94c5-8a4d6a6325c4"	""	""	""	""	""
"620928814863618052"	"79345451050"	""	""	"79345451050"	"5fc42d728974486af9509394875a1123"	"79345451050"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814863618051"	"620928814863618051,620928814846840840,620928814838452224,"	""	"0"	"1817413c-3c34-46d9-840a-273b959a48f0"	""	""	""	""	""
"620928814863618053"	"88531751280"	""	""	"88531751280"	"b2edac15477d52b2abde1f616b832d65"	"88531751280"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814863618051"	"620928814863618051,620928814846840840,620928814838452224,"	""	"0"	"98e456d9-a4ad-469a-9e82-c0dd4ba7053a"	""	""	""	""	""
"620928814863618054"	"63525054433"	""	""	"63525054433"	"90660bd5639820066d0108e4ec331f96"	"63525054433"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814846840840"	"620928814846840840,620928814838452224,"	""	"0"	"13ca2f27-24ef-44a3-aa08-5a1e6645089a"	""	""	""	""	""
"620928814863618055"	"71052994755"	""	""	"71052994755"	"9b18f18a83fc40ca4879282bc250b4ee"	"71052994755"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814863618054"	"620928814863618054,620928814846840840,620928814838452224,"	""	"0"	"4f89a913-4d7f-4b67-84b8-5c5fb84e2220"	""	""	""	""	""
"620928814863618056"	"26385932592"	""	""	"26385932592"	"14f034adf9425d2b0f495b4066d09555"	"26385932592"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814846840840"	"620928814846840840,620928814838452224,"	""	"0"	"cca555dc-328b-4b00-8522-1d3cdb7311a8"	""	""	""	""	""
"620928814863618057"	"00968170438"	""	""	"00968170438"	"2c66e5ad50992eeec28449ed9ea5f247"	"00968170438"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814863618056"	"620928814863618056,620928814846840840,620928814838452224,"	""	"0"	"806212e1-97d6-47ea-abc5-2f339677c189"	""	""	""	""	""
"620928814867812352"	"04880555583"	""	""	"04880555583"	"313275788a81146cc45fee39afac6150"	"04880555583"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814863618056"	"620928814863618056,620928814846840840,620928814838452224,"	""	"0"	"aaf99863-66df-42e9-bd6c-65f38d445159"	""	""	""	""	""
"620928814867812353"	"65948817922"	""	""	"65948817922"	"504fbaf25afa993aee9461b07d45aad7"	"65948817922"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814846840840"	"620928814846840840,620928814838452224,"	""	"0"	"828a5a24-3db2-4dc6-820e-07331dceb7dd"	""	""	""	""	""
"620928814867812354"	"28918424367"	""	""	"28918424367"	"0054adb6fc74fbfbad018c6c15904027"	"28918424367"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812353"	"620928814867812353,620928814846840840,620928814838452224,"	""	"0"	"f7003797-b891-42b0-b16a-67ad23e1348d"	""	""	""	""	""
"620928814867812355"	"86368250055"	""	""	"86368250055"	"93872db5ef7d297d5bc9c63e38392d2b"	"86368250055"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814838452224"	"620928814838452224,"	""	"0"	"268486c9-2747-4404-a5a8-16bab3b788b3"	""	""	""	""	""
"620928814867812356"	"08772508482"	""	""	"08772508482"	"8578bfbd5d5637a673f93cd467b74fcc"	"08772508482"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"6eb37220-3b3f-4bf1-b2de-aa409ce9ea23"	""	""	""	""	""
"620928814867812357"	"63472790938"	""	""	"63472790938"	"ac6a27e72d5796f632d50be445d2af5d"	"63472790938"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"8418ffcd-0141-48c6-968c-9f325a7bff71"	""	""	""	""	""
"620928814867812358"	"47844973159"	""	""	"47844973159"	"12b2c5871d59999d54fcefc38aa2855d"	"47844973159"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"c1b540dd-25f8-4c98-a458-1f3c03ed683c"	""	""	""	""	""
"620928814867812359"	"87496073289"	""	""	"87496073289"	"631dfdf7c514653db4b8f0cdda438753"	"87496073289"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"a7a1b808-140b-449d-bdbe-55055add0692"	""	""	""	""	""
"620928814867812360"	"17876973846"	""	""	"17876973846"	"853365a394528cc6e887c9a5f791f8a5"	"17876973846"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"51422441-f4dd-4d86-bf0a-b43153b20c6f"	""	""	""	""	""
"620928814867812361"	"35208171523"	""	""	"35208171523"	"00123bfa4c56337e00d684f05c659a7c"	"35208171523"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"3be39154-90fc-4076-b28d-1bc137e5e43e"	""	""	""	""	""
"620928814867812362"	"26084420811"	""	""	"26084420811"	"d50242dc97cd4c56baf6ba813940455e"	"26084420811"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"09f4d760-5645-40b3-84ee-4ebd07814971"	""	""	""	""	""
"620928814872006656"	"58949107416"	""	""	"58949107416"	"0fa4aa2ec0c8b4b9205a2e5562970338"	"58949107416"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"5ef374f2-f855-43e8-9766-bd155e53faef"	""	""	""	""	""
"620928814872006657"	"83872072567"	""	""	"83872072567"	"52e6187d68dc13b7ca5c47e428d79164"	"83872072567"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"06a5ecb4-3672-4b2d-b076-6c13a05a9b25"	""	""	""	""	""
"620928814872006658"	"95072933477"	""	""	"95072933477"	"888f4588a937de99ed32d3d3945a71f4"	"95072933477"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"4f6f9fbf-784c-459d-aee3-0dbb13412c51"	""	""	""	""	""
"620928814872006659"	"24657360177"	""	""	"24657360177"	"5915a934563e41cef8bcf5c2501aa7a8"	"24657360177"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"8e2f9484-23b4-45f7-846e-8d575b3fd0b4"	""	""	""	""	""
"620928814872006660"	"65276317926"	""	""	"65276317926"	"9f2d521185c02b3ebea2534ab06facc3"	"65276317926"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"219a84c9-9e82-47f1-bdd0-4f31c0bee5ad"	""	""	""	""	""
"620928814872006661"	"03017717935"	""	""	"03017717935"	"3af4328f989216065f20b749916c33f9"	"03017717935"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"aadae25e-85e2-41a5-b2e6-e7d5b8bdf642"	""	""	""	""	""
"620928814872006662"	"50912799227"	""	""	"50912799227"	"a87dd5bc494ef717f052df6a3679d6ce"	"50912799227"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"b97def7c-d4e8-4280-b9f0-70d7f1116487"	""	""	""	""	""
"620928814872006663"	"56247218418"	""	""	"56247218418"	"dcfbef610f494233d74e1a01842f956a"	"56247218418"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"606e1ae8-67f0-4f33-8eba-83b2613b5226"	""	""	""	""	""
"620928814872006664"	"24137685817"	""	""	"24137685817"	"6648d3b65dc854687637fd8aa9e0e4a2"	"24137685817"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"08e29b53-0921-4468-9921-bd822b9dcebb"	""	""	""	""	""
"620928814876200960"	"11416064457"	""	""	"11416064457"	"12c528a3d5ee1aea99c60aa96d8247b3"	"11416064457"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814867812355"	"620928814867812355,620928814838452224,"	""	"0"	"0666dc08-5e6c-4d2a-962d-a7f07208a47e"	""	""	""	""	""
"620928814876200961"	"29561544019"	""	""	"29561544019"	"e57eaff1a5f14306b05148b1fe21f6c8"	"29561544019"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814838452224"	"620928814838452224,"	""	"0"	"953d5fed-d2a3-4443-990f-b526c4e76634"	""	""	""	""	""
"620928814876200962"	"52567442910"	""	""	"52567442910"	"acacfb55035c301b76bcf81eb38caf61"	"52567442910"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814876200961"	"620928814876200961,620928814838452224,"	""	"0"	"2ec9e7dc-33a1-4fe8-8676-f607137fdce8"	""	""	""	""	""
"620928814876200963"	"45433451394"	""	""	"45433451394"	"8a3d573aab4f9d661010020441577a65"	"45433451394"	""	"2019/3/9 10:15:08"	""	""	""	""	"620928814876200962"	"620928814876200962,620928814876200961,620928814838452224,"	""	"0"	"c24dce18-4836-4bf9-89ab-88426e51f3e5"	""	""	""	""	""
